time [h]	Qdot1 [W]	Qdot2 [W]	Qdot3 [W]
955	2627.3	25783.9	44400.3
956	3264.5	30453.3	47823.8
957	2593.9	26059.5	50563.9
958	2734.7	27955.1	51254.7
959	150.3	2422.6	50398.1
960	168.5	2550.2	1857.5
961	180.3	2654.4	2072.6
962	188.2	2688.5	2423.3
963	192.6	2643.8	2764.7
964	194.7	2580.5	3135.3
965	6677.0	43708.3	3607.1
966	5090.0	41356.0	5966.0
967	3894.9	35761.0	90456.1
968	3535.1	33536.5	77246.0
969	3045.0	29430.6	66505.2
970	2747.8	27890.5	56205.4
971	2498.4	26224.1	52793.5
972	2296.9	24141.0	46869.4
973	2187.5	22247.7	41149.0
974	2248.4	22015.9	37249.5
975	2396.3	22550.6	35077.4
976	2685.4	24645.0	33124.9
977	2690.7	24624.7	32062.8
978	2610.4	23936.4	39823.4
979	2373.2	21189.7	45426.2
980	3029.0	26445.9	48775.0
981	2269.4	18838.6	51167.6
982	2241.0	17397.4	52400.6
983	114.3	1515.7	51281.2
984	132.6	1641.2	1898.8
985	143.4	1696.7	2124.9
986	151.3	1724.5	2470.6
987	159.5	1802.1	2760.8
988	168.1	1918.3	3156.2
989	6119.0	36626.1	3626.2
990	4471.8	31041.6	6042.8
991	3479.0	26638.3	91829.1
992	3171.0	25869.3	77840.5
993	2757.8	22494.2	65761.2
994	2406.1	20124.7	56337.0
995	2177.2	18628.3	53692.4
996	1993.0	17715.4	47122.3
997	2106.6	18784.0	41462.3
998	2257.2	20222.6	37945.4
999	2301.0	19822.5	35956.5
1000	2455.1	20193.8	30816.2
1001	2454.1	19509.0	31659.2
1002	2356.2	18339.6	38533.6
1003	2226.1	16840.0	44633.0
1004	2862.3	21995.8	47170.7
1005	2166.4	16323.5	46864.4
1006	2248.3	17905.7	47346.3
1007	118.1	1709.8	46471.1
1008	137.4	1847.8	1856.0
1009	145.5	1812.6	2013.9
1010	150.6	1796.2	2334.7
1011	154.8	1807.8	2618.2
1012	158.5	1826.7	3108.7
1013	5880.9	35445.5	13951.7
1014	4189.3	29061.3	15139.9
1015	3094.6	22360.3	90766.7
1016	2785.3	21611.0	75481.9
1017	2480.7	19584.5	66259.6
1018	2158.6	17235.3	58504.5
1019	1913.9	15661.6	54170.9
1020	1723.1	13736.7	51234.1
1021	1644.2	12441.5	49223.1
1022	1682.5	12485.5	47485.9
1023	1613.2	12334.7	46010.3
1024	1897.0	13857.5	46188.4
1025	2119.5	16109.9	47862.3
1026	2160.0	18111.3	49756.9
1027	2089.0	17964.0	47128.0
1028	2792.1	23652.8	47433.0
1029	2166.5	19244.0	47711.9
1030	2246.5	20109.2	47905.5
1031	114.5	1735.1	46410.5
1032	127.7	1697.5	1883.9
1033	134.4	1653.9	2051.3
1034	140.1	1662.7	2369.1
1035	146.9	1741.6	2626.5
1036	153.8	1822.2	3056.2
1037	5702.9	35473.9	11364.9
1038	4106.0	30001.2	11895.3
1039	3058.9	24450.9	87082.5
1040	2435.4	22816.2	72230.7
1041	1893.9	20171.9	62522.4
1042	1459.8	16892.7	53068.6
1043	1164.9	14125.2	47779.5
1044	1032.1	13425.0	44266.6
1045	959.0	12818.9	41661.3
1046	640.0	10992.7	39777.2
1047	841.6	12292.1	37454.7
1048	1673.7	16188.0	37242.1
1049	2032.2	17160.4	41720.2
1050	1994.1	15762.9	46934.7
1051	1943.7	15454.1	47284.1
1052	2709.6	22280.2	50826.0
1053	2077.2	18113.5	54556.0
1054	2133.3	18823.9	56393.4
1055	115.0	1714.6	55197.9
1056	134.4	1847.5	1988.8
1057	148.6	1963.7	2230.7
1058	158.4	2052.3	2579.8
1059	164.1	2069.0	2860.7
1060	171.7	2157.3	3335.9
1061	6086.2	39078.5	10751.9
1062	4482.7	34020.1	11672.3
1063	3319.1	28217.7	93996.1
1064	2318.7	23733.3	78435.5
1065	1934.7	21739.8	69079.2
1066	1448.9	19012.7	62107.7
1067	587.6	11332.2	58257.7
1068	402.3	6815.7	55781.0
1069	275.1	4950.7	53884.7
1070	247.6	4685.2	52142.4
1071	330.4	6687.1	50980.0
1072	840.7	11076.2	51062.0
1073	1566.8	14932.8	52823.1
1074	1750.6	15945.3	54542.4
1075	1705.4	14717.6	52775.9
1076	2449.7	20472.5	53165.0
1077	1881.6	16682.3	53241.1
1078	2076.0	19067.7	53491.5
1079	134.9	2134.9	52423.5
1080	158.7	2380.7	2032.0
1081	172.4	2475.8	2279.9
1082	184.0	2594.9	2642.3
1083	192.8	2679.6	2980.2
1084	200.8	2763.3	3531.8
1085	6545.6	43896.4	10787.6
1086	4917.8	39991.9	12096.8
1087	3582.8	33695.5	101536.0
1088	1880.8	26004.0	86110.2
1089	877.4	17765.2	75468.6
1090	524.1	10481.1	68250.9
1091	458.4	7182.9	66491.0
1092	385.8	5180.7	62341.7
1093	224.5	3228.3	58787.4
1094	145.9	2200.8	56801.3
1095	192.6	2722.1	56289.5
1096	319.9	3464.4	53415.6
1097	598.5	5075.8	51263.5
1098	789.9	7470.9	57602.6
1099	723.5	7046.9	58088.2
1100	1658.7	14094.6	59401.6
1101	1246.6	11969.0	60753.8
1102	1514.8	14903.1	61846.9
1103	124.5	1906.1	60743.0
1104	149.3	2131.8	2245.7
1105	165.2	2299.4	2606.9
1106	177.9	2446.4	3098.5
1107	188.1	2563.7	3854.8
1108	196.5	2660.7	4813.4
1109	6031.0	41694.7	12941.8
1110	4437.9	36748.9	14500.9
1111	3166.8	30754.8	116879.0
1112	1543.7	22087.7	99093.6
1113	690.4	13329.3	86073.4
1114	540.2	8983.5	78700.5
1115	445.1	6092.7	75087.1
1116	305.7	4160.8	70155.9
1117	180.8	2992.4	65599.2
1118	127.8	2202.6	63745.2
1119	178.1	2710.2	63475.1
1120	299.6	3409.7	59653.0
1121	554.4	4460.5	59136.9
1122	722.9	5865.2	64026.4
1123	565.6	4687.0	64408.0
1124	1268.9	10244.3	66032.9
1125	769.7	7207.0	67076.4
1126	951.1	9590.3	68383.4
1127	94.8	1487.3	66562.9
1128	122.4	1725.8	2489.1
1129	138.2	1896.4	2910.6
1130	151.3	2061.3	3583.6
1131	163.0	2197.2	4486.6
1132	173.5	2345.1	5273.0
1133	4959.2	35116.7	5892.4
1134	3554.0	28693.5	8755.3
1135	2607.9	23734.7	109559.0
1136	1941.4	20982.4	92950.2
1137	1275.0	17110.7	79529.1
1138	994.7	15805.9	71272.9
1139	836.6	13630.2	69633.1
1140	1160.5	14788.2	65806.4
1141	1350.6	15676.7	62346.9
1142	1510.8	16543.9	59153.5
1143	1727.2	17721.7	56858.5
1144	2068.0	19790.5	54582.4
1145	2112.7	19222.3	50898.6
1146	2069.1	18495.7	55548.5
1147	1893.8	16342.2	58126.2
1148	2636.4	22558.3	58425.3
1149	2024.4	18237.8	58374.6
1150	2160.8	20383.7	58345.8
1151	132.5	2169.6	56532.2
1152	154.4	2341.0	2294.6
1153	168.5	2472.1	2620.3
1154	182.6	2667.1	3057.3
1155	192.8	2795.1	3548.6
1156	202.3	2933.3	4095.5
1157	6557.5	44495.7	4615.9
1158	4886.2	40479.4	7136.5
1159	3739.5	35147.8	95870.7
1160	3342.4	34443.5	80764.4
1161	2279.9	26795.9	70522.7
1162	1589.6	20490.4	63453.8
1163	1242.4	17729.3	59997.7
1164	1119.0	16913.3	56821.5
1165	1732.1	20745.6	53351.2
1166	2026.7	21571.3	50312.8
1167	2053.9	20000.8	47726.1
1168	2250.6	21068.7	47840.9
1169	2299.3	21040.0	49240.2
1170	2221.9	20387.5	50538.5
1171	2089.5	18603.0	51185.3
1172	2715.0	22692.2	51844.9
1173	2039.7	17338.2	52419.7
1174	2135.6	19026.0	52646.3
1175	113.7	1783.1	51255.5
1176	133.0	1892.0	2102.8
1177	143.2	1888.0	2342.5
1178	150.3	1865.8	2718.3
1179	156.9	1924.9	3067.1
1180	162.2	1974.1	3712.2
1181	5863.5	36640.9	14852.6
1182	4172.0	30263.6	16807.4
1183	2966.6	24167.8	96933.0
1184	1821.6	19062.9	81659.5
1185	1185.1	15264.5	68846.3
1186	1810.1	18570.2	57052.2
1187	1893.0	18629.7	53021.2
1188	1796.2	17503.6	51442.9
1189	1838.3	18326.1	49399.6
1190	1979.4	19376.8	46192.6
1191	2159.9	20184.7	42568.5
1192	2284.7	20900.2	43142.8
1193	2399.8	20802.7	45186.2
1194	2277.2	19094.7	49515.7
1195	2137.5	17629.8	47890.4
1196	2817.4	22855.7	48963.5
1197	2200.7	19518.8	49424.9
1198	2338.4	22498.5	50040.2
1199	124.6	2005.6	49224.5
1200	142.6	2134.3	1983.8
1201	153.1	2204.4	2193.1
1202	157.2	2121.5	2533.4
1203	165.3	2207.5	2843.9
1204	174.6	2355.6	3315.9
1205	6139.3	40694.7	12153.0
1206	4438.0	35077.4	12783.9
1207	3221.2	28653.5	88697.9
1208	2476.3	25763.7	73245.1
1209	1910.5	23075.0	61404.9
1210	1491.3	19835.0	52793.9
1211	1212.7	17357.0	54724.8
1212	1078.3	16556.3	51671.1
1213	1036.2	15675.1	47499.8
1214	1202.4	16489.6	43833.9
1215	1870.0	19768.1	42834.1
1216	2251.5	21433.3	43834.5
1217	2378.5	22348.1	38411.8
1218	2239.1	20614.9	43744.9
1219	2023.6	17313.0	45029.9
1220	2658.8	21478.0	46576.6
1221	1976.6	15541.3	46885.2
1222	2058.8	16815.9	46952.4
1223	109.4	1616.9	45679.2
1224	130.2	1747.0	1867.7
1225	144.1	1920.0	2031.8
1226	151.4	1940.6	2321.0
1227	156.0	1919.3	2602.8
1228	163.3	2038.4	3007.3
1229	5952.6	38562.1	10125.1
1230	4273.2	32220.2	10647.5
1231	3095.6	25181.0	82581.7
1232	2493.9	24217.1	68268.0
1233	2497.9	24176.8	60188.1
1234	2262.7	21911.8	54361.9
1235	2034.8	20406.8	50126.2
1236	1892.9	19419.8	46630.3
1237	1864.2	18992.4	43309.5
1238	1929.9	18723.1	40221.1
1239	2097.0	19476.8	37431.8
1240	2272.6	20052.3	39070.1
1241	2348.7	20552.4	39873.8
1242	2200.9	18857.0	42476.6
1243	2002.8	16195.7	42680.5
1244	2695.8	22099.1	43700.6
1245	2064.5	18004.0	44287.3
1246	2184.7	20033.0	45620.2
1247	114.6	1834.2	44587.1
1248	134.8	1960.1	1862.1
1249	147.2	2071.1	1996.7
1250	156.6	2149.3	2289.7
1251	163.2	2168.9	2573.8
1252	168.8	2182.9	2970.3
1253	6142.1	40998.1	9136.4
1254	4525.4	37405.2	9955.4
1255	3166.8	30191.5	83290.6
1256	1994.0	25071.4	68354.3
1257	1153.8	19827.3	55245.1
1258	705.6	15436.0	43575.1
1259	551.9	15012.9	38047.6
1260	472.8	13567.1	37975.6
1261	1255.0	16730.1	37500.7
1262	1755.9	20353.0	34048.5
1263	1751.2	21503.9	33456.6
1264	2156.4	23430.3	36520.9
1265	2389.4	24225.0	40463.1
1266	2271.0	21858.6	46702.0
1267	2183.7	21095.5	48467.6
1268	2884.0	26812.5	50124.0
1269	2203.9	21709.6	50839.7
1270	2339.4	23570.7	52604.3
1271	133.0	2228.0	51689.3
1272	151.3	2317.8	1931.4
1273	163.8	2412.0	2166.3
1274	175.6	2592.9	2531.7
1275	183.7	2684.9	2849.0
1276	186.9	2616.7	3331.7
1277	6376.0	42792.9	9838.9
1278	4758.6	39416.9	11049.8
1279	3420.5	34154.2	95175.0
1280	2221.2	29003.2	79541.9
1281	1162.5	22266.7	66808.2
1282	713.4	18423.1	54527.1
1283	565.8	16377.5	51284.4
1284	537.0	16309.0	49778.7
1285	532.1	18061.5	44416.7
1286	469.6	18037.8	50952.6
1287	752.3	19319.4	51301.6
1288	1606.6	22698.3	51194.8
1289	2252.4	24980.6	46769.0
1290	2354.7	24338.6	53802.4
1291	2292.2	23142.1	56096.8
1292	3028.8	29148.8	58402.0
1293	2471.9	26624.0	59459.2
1294	2687.0	28531.2	60491.5
1295	168.1	2846.1	59558.4
1296	192.3	3139.9	2184.6
1297	208.4	3313.4	2552.5
1298	217.9	3376.6	3031.8
1299	225.8	3463.4	3664.8
1300	235.2	3641.1	4421.4
1301	7113.6	46679.6	5056.1
1302	5811.6	46770.0	7861.5
1303	4287.5	43605.9	105956.0
1304	3491.3	42232.6	90670.7
1305	2637.8	38892.0	76644.9
1306	1611.5	31791.3	73882.1
1307	977.1	25411.1	73234.6
1308	676.1	19945.5	69312.3
1309	575.0	16315.0	66862.9
1310	485.6	15596.5	65349.9
1311	551.6	18371.8	63704.5
1312	1259.5	24513.2	63022.8
1313	2211.8	28983.2	61602.9
1314	2534.4	29843.4	63768.9
1315	2478.1	28439.1	68000.0
1316	3240.5	34296.0	70490.8
1317	2695.5	31615.5	72137.9
1318	2945.5	33593.9	73537.5
1319	196.0	3489.4	72292.8
1320	214.7	3658.8	2651.6
1321	226.2	3722.1	3233.4
1322	238.7	3884.8	4220.8
1323	246.0	3924.8	5296.5
1324	259.3	4027.3	6074.3
1325	7264.8	47000.0	6784.8
1326	6284.9	47000.0	9767.6
1327	4643.0	46030.1	117115.0
1328	3747.4	45479.4	98826.3
1329	2927.6	41831.2	84662.5
1330	2316.3	37290.3	72312.8
1331	1500.9	31394.8	61906.7
1332	1428.4	27794.4	66296.0
1333	1444.1	26023.3	63828.1
1334	1063.3	22981.8	60504.6
1335	1168.0	21440.1	58023.6
1336	1930.0	24297.7	57345.4
1337	2518.5	28009.0	53039.9
1338	2669.5	28996.9	56075.0
1339	2749.9	31243.7	60580.2
1340	3544.9	39277.2	62806.4
1341	3041.0	39129.0	63571.2
1342	3221.4	40103.5	63992.0
1343	183.8	3392.8	62337.7
1344	181.4	2893.2	2465.8
1345	175.2	2453.8	2881.5
1346	175.5	2295.0	3460.9
1347	179.4	2270.8	4167.2
1348	185.1	2313.8	5233.4
1349	6489.9	41897.1	16468.0
1350	4838.7	37820.5	19357.6
1351	3557.9	30780.7	118017.0
1352	3093.7	28617.2	101655.0
1353	2066.6	22929.0	87436.7
1354	972.5	15988.9	71360.4
1355	528.4	11636.5	74345.8
1356	443.1	10172.8	71876.1
1357	727.0	13673.0	68242.6
1358	1097.2	17150.8	59006.5
1359	1169.4	17377.5	48058.2
1360	1901.0	20021.2	44863.9
1361	2366.7	22615.9	49411.5
1362	2367.7	21649.9	57198.6
1363	2196.7	18609.7	57626.2
1364	2885.5	24048.6	60809.6
1365	2253.6	19673.9	62557.6
1366	2347.5	21313.4	63564.9
1367	130.9	1964.3	61784.3
1368	149.0	2080.5	2418.5
1369	166.4	2356.1	2812.5
1370	174.5	2384.4	3445.7
1371	178.7	2306.6	4161.6
1372	183.6	2324.9	5081.5
1373	6364.1	41243.2	15440.0
1374	4724.9	37400.2	17042.6
1375	3205.0	30102.2	115026.0
1376	1953.0	23523.5	97468.7
1377	959.5	16251.5	84243.6
1378	656.0	13671.7	81663.5
1379	488.8	11326.5	76850.1
1380	554.3	11110.6	71183.0
1381	665.6	11380.9	64565.3
1382	893.3	13770.6	58928.5
1383	1247.1	16588.8	56455.0
1384	1499.8	17205.4	55339.6
1385	2092.3	19559.5	53449.5
1386	2201.0	20079.9	55379.8
1387	2126.0	19467.0	56950.2
1388	2842.4	25544.4	59970.5
1389	2189.4	21469.9	61410.0
1390	2332.8	24229.7	62351.8
1391	139.0	2438.2	61147.5
1392	159.3	2588.8	2417.4
1393	171.6	2670.9	2830.9
1394	178.9	2723.1	3506.4
1395	182.8	2694.9	4267.0
1396	185.8	2651.3	5182.9
1397	6303.8	43277.6	14548.0
1398	4601.0	38894.7	15975.5
1399	3357.3	31166.9	117001.0
1400	2983.8	29475.6	98316.9
1401	2646.3	26759.7	82248.6
1402	2326.6	24435.0	78997.5
1403	2045.7	21724.5	73347.8
1404	1851.1	19624.8	67276.5
1405	1802.3	19074.5	61486.9
1406	1828.8	18129.7	57354.9
1407	1978.7	18371.8	54791.2
1408	2161.7	18943.7	53713.3
1409	2239.5	18964.1	50704.8
1410	2092.8	17136.3	55154.4
1411	1883.8	14494.3	57069.3
1412	2550.1	19559.1	59515.3
1413	1925.1	15232.3	60469.4
1414	2015.6	17090.2	61454.6
1415	99.0	1502.1	60103.8
1416	118.1	1676.9	2324.7
1417	128.6	1732.2	2655.5
1418	135.7	1763.2	3189.6
1419	141.8	1818.2	3773.6
1420	147.8	1885.2	4517.8
1421	5501.8	36003.4	12698.8
1422	3897.5	29552.8	13760.4
1423	2815.6	22886.1	106557.0
1424	2444.9	21518.4	87297.8
1425	2152.8	19486.2	70963.4
1426	1886.0	17972.8	69248.7
1427	1682.9	16825.6	64392.5
1428	1527.8	15557.5	59073.6
1429	1485.9	15007.9	53563.4
1430	1551.5	16132.3	48992.7
1431	1375.1	15461.7	47389.8
1432	1660.3	15753.9	43379.6
1433	1952.1	16795.1	37689.8
1434	1847.0	14598.0	44878.9
1435	1675.7	12580.7	49201.6
1436	2417.5	18850.2	52436.1
1437	1777.4	13767.5	53878.6
1438	1863.2	15255.3	54950.2
1439	93.7	1460.3	53735.6
1440	120.4	1645.0	2080.5
1441	135.0	1776.6	2343.0
1442	143.5	1852.2	2744.8
1443	154.5	2000.1	3123.8
1444	164.9	2142.5	3610.2
1445	5916.8	39087.3	10740.8
1446	4181.1	32261.5	11899.2
1447	2528.6	24391.1	97801.5
1448	1349.9	21294.4	80348.0
1449	886.9	17520.5	64698.2
1450	508.2	14163.2	50189.3
1451	289.8	10064.0	44682.5
1452	206.6	7741.6	39794.9
1453	173.5	7024.7	39744.5
1454	191.5	7442.2	38621.3
1455	293.6	10721.7	44149.2
1456	1012.7	17067.7	43078.0
1457	1803.1	20555.4	40702.2
1458	1906.7	20419.4	47590.5
1459	1873.7	20018.4	50574.6
1460	2599.6	25342.1	53823.1
1461	1985.2	20975.2	56002.0
1462	2134.9	22902.2	57130.0
1463	130.7	2293.4	56057.3
1464	148.9	2414.1	2112.1
1465	159.0	2458.5	2399.1
1466	165.3	2483.5	2830.6
1467	171.7	2565.4	3252.9
1468	173.2	2494.3	3751.0
1469	5944.8	41761.2	4356.9
1470	4311.7	37353.9	6881.9
1471	3058.4	29636.0	96289.9
1472	2121.4	24858.3	81190.3
1473	1292.6	18463.1	67817.6
1474	883.5	14249.8	58750.9
1475	753.1	15644.8	59697.9
1476	344.3	10923.5	55897.0
1477	230.7	6110.5	52554.6
1478	233.2	6751.7	50243.5
1479	395.8	9871.7	48622.7
1480	1019.1	15133.3	40738.0
1481	1763.6	18409.9	42824.3
1482	1929.0	18520.4	47066.8
1483	1823.6	17173.0	50429.9
1484	2603.1	23793.0	52066.4
1485	2036.9	20508.8	52985.3
1486	2206.4	23077.1	53720.6
1487	136.0	2367.4	52767.2
1488	158.6	2549.2	2011.1
1489	173.2	2708.9	2286.3
1490	184.0	2825.0	2702.5
1491	194.0	2931.7	3094.9
1492	203.9	3115.0	3493.4
1493	6653.1	45437.7	3987.9
1494	5071.7	44226.0	6452.3
1495	3506.5	38125.3	92532.6
1496	2602.4	32333.5	76880.1
1497	1686.5	25940.3	66391.6
1498	489.1	15349.4	56735.5
1499	286.6	10022.4	49248.9
1500	377.2	11971.6	41972.4
1501	565.8	14414.6	49072.9
1502	737.3	15580.4	48427.9
1503	587.4	13119.7	38976.2
1504	903.8	15524.5	38373.7
1505	1806.8	19669.0	42351.5
1506	2049.6	20295.6	46239.7
1507	2088.0	20722.0	49225.9
1508	2859.6	27487.7	51190.6
1509	2286.4	25070.1	52939.2
1510	2489.5	27956.3	54294.5
1511	152.1	2744.1	53787.8
1512	171.0	2844.7	2044.1
1513	184.4	2963.8	2332.4
1514	196.9	3109.8	2752.8
1515	207.5	3212.3	3167.0
1516	215.7	3332.3	3819.2
1517	6893.3	46245.3	15049.0
1518	5377.0	45764.9	16929.3
1519	3428.5	39686.8	104594.0
1520	2724.9	35977.0	86249.6
1521	2071.0	31395.5	67681.2
1522	1607.6	28193.2	62874.7
1523	1295.4	25331.7	60783.9
1524	1090.3	23090.4	56564.6
1525	976.7	21248.5	53287.2
1526	1090.0	20568.9	50690.2
1527	1786.6	23146.4	48268.0
1528	2294.9	27106.8	41094.5
1529	2656.5	31495.8	35111.0
1530	2689.9	32121.8	39717.8
1531	2580.7	31309.3	41202.6
1532	3199.0	35118.8	44393.4
1533	2512.1	30710.4	47059.4
1534	2626.0	31064.5	49098.3
1535	150.6	2852.6	49550.9
1536	167.8	2988.2	1909.9
1537	175.9	2927.8	2144.7
1538	182.4	2911.4	2545.3
1539	187.3	2901.1	2946.7
1540	192.2	2924.4	3524.5
1541	6547.3	45091.0	12692.1
1542	4861.1	42665.3	13631.6
1543	3515.3	35471.6	100773.0
1544	3039.3	33714.3	81115.1
1545	2039.6	27897.1	65696.4
1546	1380.5	22850.3	58511.0
1547	611.8	16990.9	58658.7
1548	317.0	11996.9	54210.8
1549	270.0	11384.6	49553.7
1550	258.8	11054.3	45863.5
1551	500.8	14886.3	44698.7
1552	1265.4	19286.4	39626.5
1553	1967.0	21500.9	38417.5
1554	2042.5	20055.1	43849.0
1555	1940.3	18209.5	45525.5
1556	2713.4	26069.2	47541.4
1557	2140.1	22520.0	47222.1
1558	2354.2	25340.3	48336.3
1559	143.0	2548.5	49201.3
1560	165.2	2754.4	1884.2
1561	178.6	2864.6	2076.0
1562	186.3	2906.3	2415.9
1563	189.1	2846.3	2704.1
1564	194.7	2879.0	3130.7
1565	6569.2	44879.6	10280.7
1566	4952.7	43642.3	10955.2
1567	3065.6	35032.8	86589.6
1568	2306.7	29859.7	66177.4
1569	1140.5	21820.7	53971.9
1570	388.2	12081.9	44972.1
1571	312.2	8883.4	36716.0
1572	259.2	8971.0	35194.7
1573	168.7	6907.3	41051.6
1574	136.4	6907.2	42062.6
1575	204.2	9746.9	39987.2
1576	417.6	14458.4	39774.9
1577	1203.5	20043.6	37606.2
1578	1599.0	20416.3	38462.9
1579	1628.3	19086.2	43086.3
1580	2420.5	25297.2	46651.5
1581	1862.7	21695.4	48618.1
1582	2066.6	24037.3	49181.5
1583	138.0	2410.6	48310.3
1584	157.3	2543.8	1850.2
1585	170.0	2638.3	2056.1
1586	180.5	2733.2	2392.8
1587	190.5	2852.8	2711.0
1588	199.5	2971.3	3163.6
1589	6440.2	45310.3	9777.5
1590	4795.0	43508.7	10784.6
1591	2462.8	33270.1	90379.0
1592	1207.0	25236.2	69840.1
1593	603.2	18170.8	54183.2
1594	442.2	12340.7	53182.1
1595	314.8	9487.0	47523.0
1596	273.8	8163.6	42263.0
1597	213.0	7648.8	39378.5
1598	174.0	7460.7	38549.4
1599	254.2	10172.2	35180.2
1600	422.7	15781.0	31199.9
1601	856.9	20990.5	30133.1
1602	1210.7	21458.2	33606.7
1603	1240.2	19321.0	37528.2
1604	2076.0	24712.5	40002.3
1605	1581.5	21741.2	40895.9
1606	1835.2	24048.8	41351.1
1607	147.0	2537.3	40558.7
1608	165.8	2641.1	1798.4
1609	183.1	2894.7	1879.6
1610	194.8	3051.8	2068.7
1611	203.5	3138.7	2301.5
1612	212.4	3249.0	2610.0
1613	6325.1	45663.5	8011.3
1614	4666.1	43705.1	8733.6
1615	2352.6	33371.0	74494.1
1616	1091.9	23633.5	59775.7
1617	607.9	15620.0	47937.4
1618	486.5	11224.6	33958.1
1619	383.4	8883.8	27709.6
1620	294.6	6787.3	25825.2
1621	170.5	5146.4	26213.4
1622	94.7	4082.1	26315.6
1623	139.0	4711.0	25839.6
1624	255.7	5400.2	25387.0
1625	549.1	8053.7	26395.5
1626	830.5	11060.4	28953.9
1627	766.3	11439.8	31398.3
1628	1585.4	18859.5	34296.1
1629	1203.2	16976.6	36077.3
1630	1453.7	20894.5	37772.3
1631	144.8	2574.6	37849.9
1632	165.1	2702.6	1769.7
1633	178.5	2826.9	1868.1
1634	194.1	3120.7	2104.2
1635	205.3	3301.2	2365.3
1636	211.6	3350.3	2623.4
1637	5958.2	45655.5	2879.9
