time [h]	EFH1 [W]
5838	2005.81
5839	928.20
5840	544.48
5841	174.32
5842	79.98
5843	60.11
5844	53.16
5845	38.81
5846	31.42
5847	77.17
5848	141.26
5849	266.61
5850	521.33
5851	621.31
5852	1285.91
5853	676.53
5854	733.76
5855	0.00
5856	0.00
5857	33.76
5858	65.82
5859	85.56
5860	93.90
5861	2863.85
5862	1905.24
5863	348.59
5864	46.81
5865	0.00
5866	0.00
5867	0.00
5868	0.00
5869	0.00
5870	0.00
5871	0.00
5872	0.00
5873	0.00
5874	0.00
5875	0.00
5876	349.63
5877	10.24
5878	53.06
5879	0.00
5880	0.00
5881	0.00
5882	0.00
5883	0.00
5884	0.00
5885	1077.22
5886	980.47
5887	18.19
5888	0.00
5889	0.00
5890	0.00
5891	0.00
5892	0.00
5893	0.00
5894	0.00
5895	0.00
5896	0.00
5897	0.00
5898	0.00
5899	0.00
5900	245.56
5901	0.00
5902	0.00
5903	0.00
5904	0.00
5905	0.00
5906	0.00
5907	0.00
5908	0.00
5909	306.17
5910	622.00
5911	10.15
5912	0.00
5913	0.00
5914	0.00
5915	0.00
5916	0.00
5917	0.00
5918	0.00
5919	0.00
5920	0.00
5921	0.00
5922	0.00
5923	0.00
5924	353.16
5925	22.70
5926	49.80
5927	0.00
5928	0.00
5929	0.00
5930	0.00
5931	0.00
5932	0.00
5933	580.13
5934	914.03
5935	275.70
5936	208.51
5937	81.79
5938	0.00
5939	0.00
5940	0.00
5941	0.00
5942	0.00
5943	0.00
5944	0.00
5945	0.00
5946	0.00
5947	0.00
5948	291.13
5949	62.73
5950	87.20
5951	0.00
5952	0.00
5953	0.00
5954	0.00
5955	0.00
5956	0.00
5957	996.28
5958	1208.57
5959	416.23
5960	11.80
5961	0.00
5962	0.00
5963	0.00
5964	0.00
5965	0.00
5966	0.00
5967	0.00
5968	0.00
5969	0.00
5970	0.00
5971	0.00
5972	179.68
5973	0.00
5974	13.54
5975	0.00
5976	0.00
5977	0.00
5978	0.00
5979	0.00
5980	0.00
5981	514.69
5982	641.63
5983	0.00
5984	0.00
5985	0.00
5986	0.00
5987	0.00
5988	0.00
5989	0.00
5990	0.00
5991	0.00
5992	0.00
5993	0.00
5994	0.00
5995	0.00
5996	238.75
5997	11.25
5998	61.24
5999	0.00
6000	0.00
6001	0.00
6002	0.00
6003	0.00
6004	0.00
6005	469.58
6006	604.29
6007	0.00
6008	0.00
6009	0.00
6010	0.00
6011	0.00
6012	0.00
6013	0.00
6014	0.00
6015	0.00
6016	0.00
6017	0.00
6018	0.00
6019	0.00
6020	1.15
6021	0.00
6022	0.00
6023	0.00
6024	0.00
6025	0.00
6026	0.00
6027	0.00
6028	0.00
6029	40.04
6030	334.67
6031	0.00
6032	0.00
6033	0.00
6034	0.00
6035	0.00
6036	0.00
6037	0.00
6038	0.00
6039	0.00
6040	0.00
6041	0.00
6042	0.00
6043	0.00
6044	0.00
6045	0.00
6046	0.00
6047	0.00
6048	0.00
6049	0.00
6050	0.00
6051	0.00
6052	0.00
6053	0.00
6054	109.13
6055	0.00
6056	0.00
6057	0.00
6058	0.00
6059	0.00
6060	0.00
6061	0.00
6062	0.00
6063	0.00
6064	0.00
6065	0.00
6066	23.64
6067	69.41
6068	493.51
6069	94.04
6070	100.90
6071	0.00
6072	0.00
6073	0.00
6074	0.00
6075	0.00
6076	0.00
6077	678.73
6078	1007.33
6079	370.42
6080	287.77
6081	231.25
6082	136.42
6083	99.82
6084	94.80
6085	80.55
6086	64.52
6087	62.01
6088	64.60
6089	89.86
6090	121.29
6091	179.22
6092	853.96
6093	280.47
6094	324.35
6095	0.00
6096	0.00
6097	0.00
6098	0.00
6099	0.00
6100	0.00
6101	1893.92
6102	1509.90
6103	182.47
6104	9.28
6105	0.00
6106	0.00
6107	0.00
6108	0.00
6109	0.00
6110	0.00
6111	0.00
6112	0.00
6113	0.00
6114	0.00
6115	0.00
6116	327.31
6117	34.37
6118	93.37
6119	0.00
6120	0.00
6121	0.00
6122	0.00
6123	0.00
6124	0.00
6125	2054.12
6126	1694.13
6127	175.64
6128	0.00
6129	0.00
6130	0.00
6131	0.00
6132	0.00
6133	0.00
6134	0.00
6135	0.00
6136	0.00
6137	0.00
6138	0.00
6139	0.00
6140	325.56
6141	13.90
6142	79.13
6143	0.00
6144	0.00
6145	0.00
6146	0.00
6147	0.00
6148	0.00
6149	1354.16
6150	1599.85
6151	770.33
6152	544.86
6153	297.49
6154	155.59
6155	69.74
6156	10.65
6157	2.76
6158	40.20
6159	68.86
6160	136.87
6161	233.37
6162	236.93
6163	368.63
6164	993.15
6165	357.40
6166	364.73
6167	0.00
6168	0.00
6169	0.00
6170	0.00
6171	0.00
6172	0.00
6173	2189.24
6174	1869.55
6175	440.59
6176	65.89
6177	0.00
6178	0.00
6179	0.00
6180	0.00
6181	0.00
6182	0.00
6183	0.00
6184	0.00
6185	0.00
6186	35.35
6187	99.91
6188	701.43
6189	245.18
6190	335.13
6191	0.00
6192	0.00
6193	0.00
6194	0.00
6195	13.98
6196	59.11
6197	3119.22
6198	2616.67
6199	1510.91
6200	1204.86
6201	607.80
6202	270.74
6203	113.74
6204	64.76
6205	22.68
6206	30.93
6207	47.95
6208	80.97
6209	149.36
6210	271.19
6211	531.08
6212	1259.54
6213	630.40
6214	720.27
6215	0.00
6216	0.00
6217	0.00
6218	0.00
6219	7.83
6220	30.74
6221	2252.27
6222	1920.68
6223	842.96
6224	447.39
6225	135.97
6226	41.10
6227	25.81
6228	48.16
6229	55.53
6230	62.28
6231	76.81
6232	137.89
6233	323.14
6234	425.68
6235	540.36
6236	1176.34
6237	563.92
6238	693.17
6239	0.00
6240	0.00
6241	0.00
6242	17.06
6243	32.12
6244	43.27
6245	2265.96
6246	2027.76
6247	1114.20
6248	588.63
6249	317.12
6250	431.64
6251	382.82
6252	293.91
6253	311.43
6254	358.76
6255	440.51
6256	631.83
6257	806.37
6258	847.04
6259	912.44
6260	1497.81
6261	858.37
6262	888.06
6263	6.46
6264	49.50
6265	72.57
6266	88.54
6267	96.77
6268	105.91
6269	3032.61
6270	2458.43
6271	1196.80
6272	680.11
6273	137.47
6274	58.76
6275	49.98
6276	37.44
6277	18.15
6278	7.17
6279	29.01
6280	69.59
6281	207.39
6282	340.97
6283	599.13
6284	1247.06
6285	619.81
6286	708.14
6287	0.00
6288	0.00
6289	0.05
6290	20.56
6291	43.86
6292	55.54
6293	2523.20
6294	2198.84
6295	982.01
6296	568.29
6297	241.21
6298	59.77
6299	51.86
6300	68.15
6301	72.17
6302	80.27
6303	140.51
6304	320.01
6305	529.61
6306	613.63
6307	726.98
6308	1375.06
6309	734.46
6310	767.13
6311	0.00
6312	0.00
6313	26.62
6314	51.51
6315	67.47
6316	84.61
6317	2927.80
6318	2583.74
6319	1612.68
6320	1249.77
6321	964.35
6322	718.14
6323	523.10
6324	471.50
6325	547.53
6326	610.86
6327	473.25
6328	719.90
6329	1005.99
6330	1124.52
6331	1517.16
6332	2201.52
6333	1382.38
6334	1354.72
6335	86.47
6336	115.21
6337	128.24
6338	138.27
6339	150.98
6340	160.82
6341	4554.68
6342	3633.43
6343	2629.67
6344	2089.99
6345	929.29
6346	340.87
6347	146.01
6348	133.97
6349	132.20
6350	237.28
6351	514.51
6352	999.40
6353	1489.60
6354	1684.56
6355	1647.83
6356	2176.96
6357	1579.76
6358	1815.91
6359	130.45
6360	153.08
6361	165.68
6362	177.44
6363	182.99
6364	186.10
6365	5118.72
6366	4183.15
6367	3323.78
6368	3203.21
6369	2983.29
6370	2610.80
6371	2489.22
6372	2356.13
6373	1868.01
6374	1854.68
6375	2127.52
6376	2790.23
6377	3449.46
6378	3657.33
6379	3637.56
6380	4093.53
6381	3435.22
6382	3667.91
6383	243.02
6384	253.80
6385	256.94
6386	256.51
6387	270.20
6388	288.18
6389	6954.91
6390	5854.97
6391	3250.42
6392	1654.88
6393	1016.23
6394	954.96
6395	923.87
6396	742.35
6397	529.33
6398	506.93
6399	565.18
6400	828.64
6401	1273.30
6402	1502.34
6403	1836.55
6404	2500.66
6405	2007.06
6406	2340.71
6407	170.44
6408	192.78
6409	207.25
6410	215.55
6411	222.38
6412	229.07
6413	5752.19
6414	4745.52
6415	3665.09
6416	3346.91
6417	2767.48
6418	1726.75
6419	1148.11
6420	776.39
6421	572.03
6422	495.90
6423	560.98
6424	901.15
6425	1475.29
6426	1875.32
6427	2025.75
6428	2784.08
6429	2184.34
6430	2410.71
6431	162.02
6432	191.49
6433	212.99
6434	227.26
6435	227.03
6436	220.76
6437	5804.87
6438	4545.34
6439	3470.58
6440	3301.68
6441	2958.12
6442	2499.15
6443	1977.63
6444	1068.16
6445	425.07
6446	353.29
6447	398.55
6448	652.27
6449	1134.58
6450	1368.98
6451	1659.06
6452	2477.68
6453	1916.12
6454	2146.04
6455	112.47
6456	125.43
6457	134.82
6458	148.59
6459	153.35
6460	153.99
6461	4858.54
6462	3793.62
6463	2714.09
6464	2155.00
6465	1168.07
6466	654.54
6467	479.06
6468	382.08
6469	299.49
6470	284.24
6471	354.51
6472	698.67
6473	1021.55
6474	1063.51
6475	1177.18
6476	1781.99
6477	1166.59
6478	1282.61
6479	47.73
6480	83.16
6481	94.68
6482	104.81
6483	115.88
6484	128.36
6485	4002.54
6486	3123.54
6487	1681.48
6488	684.18
6489	451.58
6490	243.43
6491	91.79
6492	59.01
6493	43.68
6494	49.12
6495	73.65
6496	158.25
6497	417.40
6498	541.80
6499	727.44
6500	1495.15
6501	919.22
6502	1023.54
6503	1.47
6504	49.62
6505	88.15
6506	108.48
6507	124.64
6508	140.90
6509	4440.35
6510	3523.51
6511	2026.24
6512	1708.38
6513	465.84
6514	85.42
6515	44.07
6516	25.47
6517	1.27
6518	2.04
6519	30.53
6520	90.81
6521	165.50
6522	393.44
6523	547.59
6524	1198.11
6525	594.07
6526	655.64
6527	0.00
6528	0.00
6529	1.09
6530	23.16
6531	41.23
6532	56.95
6533	2272.31
6534	2130.85
6535	1298.44
6536	1041.08
6537	808.30
6538	558.22
6539	188.66
6540	83.94
6541	66.20
6542	45.61
6543	46.23
6544	98.53
6545	204.06
6546	466.64
6547	779.50
6548	1529.14
6549	950.72
6550	1042.46
6551	0.00
6552	0.00
6553	25.94
6554	50.03
6555	55.85
6556	61.04
6557	2706.83
6558	2333.84
6559	1180.13
6560	1207.71
6561	1134.90
6562	956.70
6563	778.85
6564	623.90
6565	465.32
6566	212.74
6567	205.17
6568	446.11
6569	732.59
6570	676.03
6571	764.51
6572	1389.95
6573	693.73
6574	750.59
6575	0.00
6576	1.98
6577	35.24
6578	58.85
6579	68.96
6580	81.25
6581	2907.54
6582	2377.21
6583	1056.24
6584	472.91
6585	195.27
6586	264.02
6587	76.82
6588	2.35
6589	0.00
6590	0.00
6591	0.00
6592	0.00
6593	9.24
6594	47.20
6595	57.08
6596	562.37
6597	72.15
6598	84.96
6599	0.00
6600	0.00
6601	0.00
6602	0.00
6603	0.00
6604	0.00
6605	940.35
6606	1165.14
6607	455.51
6608	456.79
6609	431.91
6610	350.98
6611	309.28
6612	127.67
6613	77.21
6614	81.13
6615	115.75
6616	287.00
6617	454.67
6618	510.78
6619	581.91
6620	1181.99
6621	573.08
6622	635.43
6623	0.00
6624	0.00
6625	0.00
6626	0.17
6627	21.62
6628	41.97
6629	2638.18
6630	2330.72
6631	816.99
6632	205.09
6633	9.59
6634	0.00
6635	0.00
6636	0.00
6637	0.00
6638	0.00
6639	22.56
6640	88.62
6641	322.22
6642	411.06
6643	638.32
6644	1390.11
6645	840.65
6646	977.91
6647	0.00
6648	9.59
6649	64.20
6650	92.56
6651	106.09
6652	117.13
6653	3737.21
6654	3178.17
6655	2291.35
6656	1966.00
6657	1812.45
6658	1713.04
6659	1640.22
6660	1527.86
6661	1527.00
6662	1728.62
6663	1920.13
6664	2185.17
6665	2465.51
6666	2470.51
6667	2424.46
6668	3006.90
6669	2269.86
6670	2433.09
6671	170.05
6672	191.71
6673	206.62
6674	221.23
6675	238.85
6676	244.61
6677	6135.95
6678	5144.62
6679	4193.92
6680	3920.70
6681	3357.63
6682	3001.22
6683	2795.20
6684	2858.55
6685	2992.32
6686	3184.37
6687	3447.66
6688	3893.98
6689	4214.86
6690	4120.53
6691	3635.48
6692	4182.07
6693	3478.83
6694	3464.83
6695	225.48
6696	236.27
6697	240.73
6698	241.11
6699	240.98
6700	245.37
6701	6525.88
6702	5363.88
6703	4164.47
6704	3800.25
6705	3451.89
6706	3078.50
6707	2847.99
6708	2715.10
6709	2848.07
6710	3073.92
6711	3062.30
6712	3273.49
6713	3379.03
6714	3359.24
6715	3259.39
6716	3798.03
6717	3193.96
6718	3395.35
6719	212.07
6720	226.31
6721	230.14
6722	225.81
6723	225.14
6724	231.47
6725	6349.97
6726	5176.75
6727	4102.96
6728	3310.21
6729	2542.95
6730	1975.42
6731	1321.94
6732	1248.80
6733	1219.33
6734	1335.41
6735	1651.15
6736	2125.81
6737	2456.16
6738	2388.83
6739	2226.76
6740	2894.64
6741	2168.64
6742	2242.03
6743	132.47
6744	148.46
6745	160.30
6746	173.00
6747	187.57
6748	196.89
6749	5510.76
6750	4427.95
6751	3090.05
6752	2358.30
6753	1861.23
6754	1368.99
6755	699.05
6756	505.92
6757	494.87
6758	664.37
6759	900.31
6760	1320.20
6761	1754.02
6762	1834.35
6763	1784.62
6764	2476.47
6765	1933.44
6766	2133.86
6767	141.30
6768	159.77
6769	159.10
6770	168.94
6771	183.57
6772	194.06
6773	5272.80
6774	4263.40
6775	3451.46
6776	3256.09
6777	3037.47
6778	2727.71
6779	2477.94
6780	2272.94
6781	2036.35
6782	1597.05
6783	1704.93
6784	2190.01
6785	2484.26
6786	2334.83
6787	2192.16
6788	2827.27
6789	2178.90
6790	2294.28
6791	134.29
6792	149.09
6793	163.35
6794	173.47
6795	185.91
6796	199.66
6797	5501.82
6798	4306.75
6799	3333.51
6800	3112.06
6801	2839.47
6802	2535.12
6803	2342.15
6804	2226.45
6805	2186.16
6806	2267.42
6807	2438.51
6808	2635.81
6809	2742.15
6810	2611.27
6811	2329.73
6812	2983.35
6813	2287.57
6814	2322.52
6815	136.00
6816	157.51
6817	175.12
6818	185.86
6819	196.37
6820	203.74
6821	5636.55
6822	4411.71
6823	2806.55
6824	1928.41
6825	1783.73
6826	1392.03
6827	1020.38
6828	1269.68
6829	1051.38
6830	1022.25
6831	1836.85
6832	2455.17
6833	3070.46
6834	2973.10
6835	2683.10
6836	3294.10
6837	2637.84
6838	2753.03
6839	177.79
6840	183.77
6841	189.73
6842	203.25
6843	213.48
6844	215.87
6845	5695.15
6846	4531.77
6847	3218.66
6848	2600.89
6849	1766.31
6850	1241.03
6851	886.33
6852	815.39
6853	617.60
6854	732.04
6855	1192.05
6856	2010.72
6857	2256.58
6858	2352.34
6859	2270.94
6860	2926.03
6861	2264.34
6862	2501.68
6863	162.25
6864	182.83
6865	198.44
6866	210.49
6867	222.13
6868	234.16
6869	6048.88
6870	4850.06
6871	3473.88
6872	2692.15
6873	1993.10
6874	1485.62
6875	1632.48
6876	1622.46
6877	1172.23
6878	1136.63
6879	1367.74
6880	1565.22
6881	1676.10
6882	1677.06
6883	1631.00
6884	2221.47
6885	1475.55
6886	1717.08
6887	96.99
6888	112.23
6889	124.48
6890	146.48
6891	169.59
6892	186.42
6893	5391.17
6894	4430.44
6895	3299.67
6896	1953.73
6897	1075.01
6898	674.45
6899	381.21
6900	301.79
6901	358.75
6902	497.99
6903	662.57
6904	1113.80
6905	1560.71
6906	1681.43
6907	1791.61
6908	2691.77
6909	2189.58
6910	2386.64
6911	163.47
6912	199.90
6913	228.57
6914	238.96
6915	239.84
6916	245.79
6917	6377.60
6918	5356.53
6919	3485.97
6920	2221.56
6921	1375.11
6922	1088.84
6923	779.26
6924	532.84
6925	431.84
6926	496.61
6927	751.30
6928	1206.09
6929	1509.70
6930	1521.58
6931	1624.83
6932	2144.48
6933	1464.47
6934	1491.62
6935	90.94
6936	101.52
6937	107.92
6938	114.15
6939	115.23
6940	118.95
6941	3529.85
6942	2915.70
6943	1819.30
6944	1183.20
6945	848.98
6946	691.92
6947	551.89
6948	519.15
6949	433.50
6950	410.63
6951	675.35
6952	1026.05
6953	1104.57
6954	1082.62
6955	1520.97
6956	2337.54
6957	1697.99
6958	2010.38
6959	146.40
6960	170.17
6961	178.67
6962	184.44
6963	182.84
6964	190.68
6965	5117.61
6966	4275.28
6967	2930.40
6968	1569.59
6969	1047.77
6970	887.24
6971	797.92
6972	640.57
6973	570.07
6974	647.57
6975	876.06
6976	1362.87
6977	2122.77
6978	2397.41
6979	2293.53
6980	3148.42
6981	2846.32
6982	3369.11
6983	250.53
6984	276.23
6985	303.34
6986	322.28
6987	333.33
6988	340.79
6989	7133.29
6990	6680.77
6991	4680.94
6992	3228.63
6993	1724.63
6994	1515.55
6995	1289.93
6996	977.03
6997	830.60
6998	812.86
6999	982.67
7000	1577.45
7001	2334.68
7002	2550.33
7003	2556.65
7004	3143.85
7005	2597.32
7006	2876.84
7007	199.22
7008	227.47
7009	251.40
7010	268.14
7011	274.86
7012	286.67
7013	6689.66
7014	6062.09
7015	4233.50
7016	3346.75
7017	3363.82
7018	2598.03
7019	2338.64
7020	1806.99
7021	1244.77
7022	992.26
7023	1126.51
7024	2179.94
7025	3059.28
7026	3587.79
7027	3556.57
7028	4253.08
7029	3851.98
7030	4077.00
7031	276.77
7032	286.15
7033	284.89
7034	287.56
7035	288.86
7036	288.91
7037	6852.08
7038	6054.02
7039	4759.08
7040	4121.97
7041	3295.88
7042	2634.45
7043	2072.85
7044	1491.19
7045	1593.79
7046	1812.54
7047	1896.33
7048	2334.45
7049	2592.62
7050	2581.53
7051	2550.46
7052	3175.10
7053	2444.93
7054	2617.34
7055	162.12
7056	175.15
7057	184.67
7058	188.74
7059	194.21
7060	197.89
7061	5487.08
7062	4481.31
7063	3366.54
7064	2714.78
7065	2159.97
7066	1776.84
7067	1412.42
7068	1238.52
7069	1744.80
7070	2115.58
7071	2188.59
7072	2307.66
7073	2344.11
7074	2187.93
7075	2034.20
7076	2633.60
7077	1862.49
7078	1954.93
7079	119.27
7080	142.32
7081	160.31
7082	161.36
7083	163.33
7084	175.67
7085	5048.06
7086	3987.66
7087	2596.04
7088	1922.42
7089	1413.28
7090	1158.37
7091	1060.12
7092	932.47
7093	809.51
7094	904.64
7095	1279.18
7096	1763.00
7097	1985.17
7098	1976.19
7099	1791.52
7100	2402.99
7101	1703.42
7102	1742.20
7103	103.16
7104	121.74
7105	123.12
7106	123.98
7107	130.22
7108	138.96
7109	4283.42
7110	3480.83
7111	1824.77
7112	774.16
7113	444.78
7114	431.94
7115	446.13
7116	404.03
7117	504.26
7118	908.24
7119	1326.31
7120	1891.39
7121	2165.40
7122	2102.07
7123	2040.85
7124	2735.11
7125	2210.20
7126	2485.40
7127	172.46
7128	174.24
7129	173.85
7130	162.93
7131	154.96
7132	160.22
7133	4575.21
7134	3704.03
7135	2477.49
7136	1935.81
7137	1283.08
7138	1337.06
7139	1313.86
7140	1002.15
7141	845.09
7142	921.48
7143	1188.60
7144	1879.23
7145	2250.45
7146	2270.22
7147	2151.31
7148	2707.52
7149	2279.06
7150	2694.96
7151	183.22
7152	213.10
7153	233.81
7154	236.72
7155	244.58
7156	279.72
7157	6715.40
7158	5687.70
7159	4065.99
7160	2942.08
7161	1653.42
7162	1844.15
7163	1939.87
7164	1898.28
7165	1889.10
7166	2210.21
7167	3239.31
7168	3728.19
7169	3674.58
7170	3434.09
7171	3331.67
7172	4165.56
7173	3680.55
7174	3709.86
7175	250.88
7176	284.08
7177	295.88
7178	315.29
7179	346.33
7180	356.37
7181	7338.97
7182	6925.98
7183	5412.82
7184	5179.15
7185	4752.94
7186	4584.20
7187	4291.72
7188	3894.03
7189	3694.84
7190	3526.99
7191	3296.01
7192	3331.84
7193	3354.45
7194	3291.15
7195	3051.30
7196	3660.03
7197	2879.38
7198	2901.14
7199	166.49
7200	173.96
7201	175.98
7202	181.80
7203	192.37
7204	196.84
7205	5548.25
7206	4452.49
7207	3504.36
7208	3035.52
7209	2668.52
7210	2359.22
7211	2057.09
7212	1879.53
7213	2130.63
7214	1888.87
7215	2187.55
7216	2636.99
7217	2677.89
7218	2445.74
7219	2411.30
7220	2981.26
7221	2292.31
7222	2821.20
7223	158.58
7224	151.92
7225	167.63
7226	178.41
7227	179.62
7228	184.78
7229	5444.71
7230	4425.31
7231	3484.48
7232	3447.52
7233	2851.36
7234	1917.62
7235	1360.84
7236	1224.65
7237	990.25
7238	1054.59
7239	1552.31
7240	2900.76
7241	3483.87
7242	3218.96
7243	3119.51
7244	3657.86
7245	3218.75
7246	3415.77
7247	254.50
7248	279.16
7249	273.04
7250	283.53
7251	307.18
7252	314.06
7253	7029.33
7254	6264.61
7255	5109.00
7256	4988.81
7257	4936.45
7258	4402.10
7259	3495.10
7260	3647.85
7261	3316.12
7262	3340.53
7263	3758.81
7264	4258.94
7265	4269.96
7266	4119.57
7267	4139.70
7268	4610.71
7269	3811.48
7270	3857.92
7271	248.63
7272	284.16
7273	303.82
7274	323.26
7275	342.06
7276	351.03
7277	7457.02
7278	7233.40
7279	6126.35
7280	5213.02
7281	4427.04
7282	4054.33
7283	3530.79
7284	3057.50
7285	2961.09
7286	3175.32
7287	3766.46
7288	4105.89
7289	4267.99
7290	4247.63
7291	4107.30
7292	4530.44
7293	3791.22
7294	3821.22
7295	230.09
7296	220.14
7297	225.81
7298	231.78
7299	239.64
7300	247.96
7301	6689.61
7302	5674.81
7303	4594.84
7304	3959.54
7305	3456.35
7306	3025.36
7307	2786.27
7308	3134.78
7309	3231.17
7310	3035.23
7311	3246.19
7312	3433.52
7313	3480.01
7314	3342.23
7315	3048.64
7316	3512.82
7317	2871.21
7318	3109.61
7319	189.76
7320	207.58
7321	227.30
7322	244.35
7323	249.76
7324	256.57
7325	6601.90
7326	5279.85
7327	4178.60
7328	3557.03
7329	3049.55
7330	2678.49
7331	2327.27
7332	1734.89
7333	1953.83
7334	2420.28
7335	2882.52
7336	3245.93
7337	3330.56
7338	3090.12
7339	2864.86
7340	3661.53
7341	3235.63
7342	3655.10
7343	250.05
7344	271.53
7345	281.20
7346	282.68
7347	281.34
7348	283.29
7349	7067.41
7350	6254.01
7351	5010.63
7352	4200.22
7353	3254.90
7354	2757.65
7355	2352.79
7356	1934.63
7357	1734.14
7358	1754.04
7359	1712.04
7360	2523.80
7361	2786.73
7362	2650.07
7363	2313.69
7364	2926.58
7365	2253.48
7366	2351.68
7367	137.69
7368	164.17
7369	184.42
7370	199.36
7371	221.21
7372	242.75
7373	6360.67
7374	5156.53
7375	4109.26
7376	3308.81
7377	2747.33
7378	2810.39
7379	2755.26
7380	2540.77
7381	2633.98
7382	2789.06
7383	2833.53
7384	2978.15
7385	2998.84
7386	3019.15
7387	2971.80
7388	3554.54
7389	2879.38
7390	3102.14
7391	193.69
7392	211.00
7393	227.13
7394	238.54
7395	241.40
7396	245.40
7397	6591.25
7398	5468.44
7399	4298.70
7400	3164.24
7401	2054.69
7402	1539.64
7403	1384.79
7404	1215.49
7405	986.30
7406	1274.58
7407	1753.31
7408	2594.95
7409	3073.57
7410	3054.81
7411	3020.71
7412	3588.63
7413	3009.24
7414	3575.37
7415	245.68
7416	249.50
7417	257.55
7418	270.19
7419	285.82
7420	294.98
7421	7050.69
7422	6447.68
7423	5359.15
7424	4518.59
7425	3414.47
7426	2931.88
7427	2890.36
7428	2753.44
7429	2733.27
7430	2859.64
7431	3188.26
7432	3547.54
7433	3919.92
7434	3958.97
7435	3896.36
7436	4458.37
7437	3862.72
7438	4156.69
7439	269.47
7440	281.82
7441	289.65
7442	291.80
7443	298.35
7444	305.64
7445	7155.64
7446	6337.52
7447	5042.91
7448	4613.35
7449	4146.51
7450	3720.83
7451	3430.43
7452	2893.21
7453	3197.52
7454	3481.55
7455	3724.99
7456	3880.48
7457	3871.29
7458	3673.22
7459	3512.79
7460	4072.84
7461	3476.57
7462	3657.84
7463	214.54
7464	224.92
7465	234.17
7466	236.72
7467	236.74
7468	237.86
7469	6575.98
7470	5489.18
7471	4592.11
7472	3859.92
7473	3199.91
7474	2721.71
7475	2439.40
7476	2257.90
7477	2265.82
7478	2442.42
7479	2675.50
7480	3199.06
7481	3404.11
7482	3188.19
7483	2974.98
7484	3506.60
7485	2777.40
7486	2949.23
7487	174.00
7488	190.94
7489	205.68
7490	221.28
7491	228.71
7492	230.03
7493	6270.79
7494	5156.78
7495	4250.96
7496	3658.58
7497	3197.07
7498	2878.30
7499	2603.64
7500	2489.09
7501	2574.16
7502	2766.39
7503	3050.89
7504	3256.92
7505	3262.73
7506	3066.15
7507	3124.70
7508	3913.32
7509	3324.61
7510	3533.03
7511	220.67
7512	239.77
7513	246.93
7514	250.93
7515	255.08
7516	256.91
7517	6625.39
7518	5537.54
7519	4543.85
7520	4156.50
7521	3139.55
7522	2681.34
7523	2477.04
7524	2591.97
7525	1888.90
7526	2358.24
7527	2824.99
7528	3483.89
7529	3628.88
7530	3691.68
7531	3590.80
7532	4253.08
7533	3706.88
7534	3873.81
7535	239.66
7536	242.91
7537	241.27
7538	238.47
7539	239.86
7540	243.18
7541	6541.38
7542	5440.55
7543	4489.03
7544	3954.76
7545	3344.03
7546	2678.08
7547	1883.51
7548	1790.21
7549	1786.62
7550	1957.66
7551	2272.98
7552	2494.86
7553	2507.15
7554	2503.27
7555	2506.43
7556	3172.04
7557	2464.62
7558	2564.02
7559	160.35
7560	182.90
7561	190.59
7562	201.97
7563	209.65
7564	213.22
7565	6211.60
7566	5033.40
7567	3934.63
7568	3367.22
7569	2664.21
7570	1676.02
7571	1151.54
7572	968.39
7573	841.30
7574	885.75
7575	1502.08
7576	2602.87
7577	3194.88
7578	3259.84
7579	3222.95
7580	3787.46
7581	3212.47
7582	3508.72
7583	237.28
7584	249.46
7585	264.57
7586	281.94
7587	294.89
7588	305.87
7589	6984.96
7590	6262.47
7591	5306.54
7592	4641.87
7593	2714.62
7594	2511.90
7595	2689.68
7596	2977.78
7597	2673.28
7598	3132.37
7599	3615.28
7600	3884.27
7601	4017.60
7602	3893.73
7603	3761.33
7604	4362.46
7605	3889.44
7606	4076.00
7607	263.42
7608	279.64
7609	292.08
7610	295.63
7611	303.63
7612	319.22
7613	7268.10
7614	6655.84
7615	5465.80
7616	5202.00
7617	4495.55
7618	4427.81
7619	4156.18
7620	3959.89
7621	3937.65
7622	3856.60
7623	3835.79
7624	3893.26
7625	3722.55
7626	3418.42
7627	3147.31
7628	3664.18
7629	2988.52
7630	3261.63
7631	208.52
7632	247.61
7633	259.91
7634	259.91
7635	270.46
7636	276.66
7637	6969.38
7638	6058.92
7639	5070.74
7640	4456.22
7641	3998.26
7642	3616.92
7643	3178.85
7644	2997.67
7645	3311.27
7646	3558.05
7647	3679.87
7648	3603.80
7649	3607.59
7650	3446.34
7651	3192.51
7652	3720.72
7653	3023.94
7654	3195.15
7655	187.34
7656	200.45
7657	208.11
7658	213.65
7659	214.67
7660	211.76
7661	6047.09
7662	4886.85
7663	3907.30
7664	3096.66
7665	2516.00
7666	2481.35
7667	2229.11
7668	1952.99
7669	1635.95
7670	1818.59
7671	2467.17
7672	2904.22
7673	2990.46
7674	2730.58
7675	2535.87
7676	3137.21
7677	2461.41
7678	2634.30
7679	167.72
7680	183.31
7681	203.08
7682	229.84
7683	247.73
7684	252.31
7685	6582.12
7686	5647.16
7687	4739.73
7688	4216.14
7689	3469.97
7690	2820.56
7691	2483.75
7692	2091.57
7693	1852.25
7694	2161.69
7695	2887.21
7696	3674.11
7697	4041.07
7698	4287.85
7699	4237.41
7700	4630.90
7701	4035.71
7702	4500.74
7703	319.94
7704	352.76
7705	399.06
7706	423.79
7707	514.57
7708	749.52
