time [h]	MFH4.0 [W]
5737	0.00
5738	0.00
5739	0.00
5740	0.00
5741	0.00
5742	16.60
5743	0.00
5744	0.00
5745	0.00
5746	0.00
5747	0.00
5748	0.00
5749	0.00
5750	0.00
5751	0.00
5752	0.00
5753	0.00
5754	0.00
5755	0.00
5756	0.00
5757	0.00
5758	0.00
5759	0.00
5760	0.00
5761	0.00
5762	0.00
5763	0.00
5764	0.00
5765	0.00
5766	4.17
5767	0.00
5768	0.00
5769	0.00
5770	0.00
5771	0.00
5772	0.00
5773	0.00
5774	0.00
5775	0.00
5776	0.00
5777	0.00
5778	0.00
5779	0.00
5780	12.60
5781	0.00
5782	0.00
5783	0.00
5784	0.00
5785	0.00
5786	0.00
5787	0.00
5788	0.00
5789	0.00
5790	447.63
5791	0.00
5792	0.00
5793	0.00
5794	0.00
5795	0.00
5796	0.00
5797	0.00
5798	0.00
5799	0.00
5800	0.00
5801	0.00
5802	0.00
5803	0.00
5804	571.84
5805	0.00
5806	0.00
5807	0.00
5808	0.00
5809	0.00
5810	0.00
5811	0.00
5812	0.00
5813	0.00
5814	1556.78
5815	0.00
5816	0.00
5817	0.00
5818	0.00
5819	0.00
5820	0.00
5821	0.00
5822	0.00
5823	0.00
5824	0.00
5825	0.00
5826	0.00
5827	0.00
5828	1881.54
5829	0.08
5830	16.70
5831	0.00
5832	0.00
5833	0.00
5834	0.00
5835	0.00
5836	0.00
5837	444.53
5838	2821.28
5839	184.79
5840	104.17
5841	40.49
5842	8.20
5843	3.62
5844	0.34
5845	0.00
5846	0.00
5847	0.00
5848	0.00
5849	0.76
5850	33.14
5851	89.65
5852	2272.90
5853	167.53
5854	196.59
5855	0.00
5856	0.00
5857	0.00
5858	0.00
5859	0.00
5860	0.00
5861	1071.47
5862	3102.61
5863	288.77
5864	95.79
5865	4.69
5866	0.00
5867	0.00
5868	0.00
5869	0.00
5870	0.00
5871	0.00
5872	0.00
5873	0.00
5874	0.00
5875	0.00
5876	705.50
5877	0.00
5878	0.00
5879	0.00
5880	0.00
5881	0.00
5882	0.00
5883	0.00
5884	0.00
5885	190.87
5886	1519.18
5887	24.12
5888	0.39
5889	0.00
5890	0.00
5891	0.00
5892	0.00
5893	0.00
5894	0.00
5895	0.00
5896	0.00
5897	0.00
5898	0.00
5899	0.00
5900	263.76
5901	0.00
5902	0.00
5903	0.00
5904	0.00
5905	0.00
5906	0.00
5907	0.00
5908	0.00
5909	0.00
5910	872.08
5911	0.00
5912	0.00
5913	0.00
5914	0.00
5915	0.00
5916	0.00
5917	0.00
5918	0.00
5919	0.00
5920	0.00
5921	0.00
5922	0.00
5923	0.00
5924	350.43
5925	0.00
5926	0.00
5927	0.00
5928	0.00
5929	0.00
5930	0.00
5931	0.00
5932	0.00
5933	0.00
5934	1248.89
5935	0.00
5936	0.00
5937	0.00
5938	0.00
5939	0.00
5940	0.00
5941	0.00
5942	0.00
5943	0.00
5944	0.00
5945	0.00
5946	0.00
5947	0.00
5948	414.78
5949	0.00
5950	0.00
5951	0.00
5952	0.00
5953	0.00
5954	0.00
5955	0.00
5956	0.00
5957	4.45
5958	1858.37
5959	5.67
5960	2.71
5961	0.00
5962	0.00
5963	0.00
5964	0.00
5965	0.00
5966	0.00
5967	0.00
5968	0.00
5969	0.00
5970	0.00
5971	0.00
5972	330.84
5973	0.00
5974	0.00
5975	0.00
5976	0.00
5977	0.00
5978	0.00
5979	0.00
5980	0.00
5981	0.00
5982	788.90
5983	0.00
5984	0.00
5985	0.00
5986	0.00
5987	0.00
5988	0.00
5989	0.00
5990	0.00
5991	0.00
5992	0.00
5993	0.00
5994	0.00
5995	0.00
5996	292.82
5997	0.00
5998	0.00
5999	0.00
6000	0.00
6001	0.00
6002	0.00
6003	0.00
6004	0.00
6005	0.00
6006	581.42
6007	0.00
6008	0.00
6009	0.00
6010	0.00
6011	0.00
6012	0.00
6013	0.00
6014	0.00
6015	0.00
6016	0.00
6017	0.00
6018	0.00
6019	0.00
6020	5.63
6021	0.00
6022	0.00
6023	0.00
6024	0.00
6025	0.00
6026	0.00
6027	0.00
6028	0.00
6029	0.00
6030	152.35
6031	0.00
6032	0.00
6033	0.00
6034	0.00
6035	0.00
6036	0.00
6037	0.00
6038	0.00
6039	0.00
6040	0.00
6041	0.00
6042	0.00
6043	0.00
6044	0.00
6045	0.00
6046	0.00
6047	0.00
6048	0.00
6049	0.00
6050	0.00
6051	0.00
6052	0.00
6053	0.00
6054	43.07
6055	0.00
6056	0.00
6057	0.00
6058	0.00
6059	0.00
6060	0.00
6061	0.00
6062	0.00
6063	0.00
6064	0.00
6065	0.00
6066	0.00
6067	0.00
6068	308.03
6069	0.00
6070	0.00
6071	0.00
6072	0.00
6073	0.00
6074	0.00
6075	0.00
6076	0.00
6077	0.00
6078	665.14
6079	0.00
6080	0.00
6081	0.00
6082	0.00
6083	0.00
6084	0.00
6085	0.00
6086	0.00
6087	0.00
6088	0.00
6089	0.00
6090	0.00
6091	0.00
6092	743.69
6093	0.00
6094	0.00
6095	0.00
6096	0.00
6097	0.00
6098	0.00
6099	0.00
6100	0.00
6101	16.71
6102	1120.21
6103	0.00
6104	0.00
6105	0.00
6106	0.00
6107	0.00
6108	0.00
6109	0.00
6110	0.00
6111	0.00
6112	0.00
6113	0.00
6114	0.00
6115	0.00
6116	314.97
6117	0.00
6118	0.00
6119	0.00
6120	0.00
6121	0.00
6122	0.00
6123	0.00
6124	0.00
6125	191.06
6126	1496.17
6127	6.06
6128	0.00
6129	0.00
6130	0.00
6131	0.00
6132	0.00
6133	0.00
6134	0.00
6135	0.00
6136	0.00
6137	0.00
6138	0.00
6139	0.00
6140	251.53
6141	0.00
6142	0.00
6143	0.00
6144	0.00
6145	0.00
6146	0.00
6147	0.00
6148	0.00
6149	79.73
6150	1642.86
6151	28.18
6152	6.35
6153	0.32
6154	0.00
6155	0.00
6156	0.00
6157	0.00
6158	0.00
6159	0.00
6160	0.00
6161	0.00
6162	0.00
6163	0.00
6164	1324.23
6165	3.21
6166	11.12
6167	0.00
6168	0.00
6169	0.00
6170	0.00
6171	0.00
6172	0.00
6173	580.85
6174	2275.23
6175	280.67
6176	84.75
6177	5.79
6178	0.00
6179	0.00
6180	0.00
6181	0.00
6182	0.00
6183	0.00
6184	0.00
6185	0.00
6186	0.00
6187	0.00
6188	866.55
6189	23.80
6190	78.17
6191	0.00
6192	0.00
6193	0.00
6194	0.00
6195	0.00
6196	0.00
6197	1350.55
6198	4015.20
6199	716.01
6200	500.30
6201	285.79
6202	149.27
6203	76.09
6204	22.11
6205	4.05
6206	2.39
6207	0.72
6208	0.07
6209	9.52
6210	52.08
6211	116.15
6212	2477.06
6213	208.37
6214	265.58
6215	0.00
6216	0.00
6217	0.00
6218	0.00
6219	0.00
6220	0.00
6221	887.79
6222	3365.37
6223	360.17
6224	241.43
6225	121.47
6226	57.54
6227	13.89
6228	8.49
6229	16.39
6230	16.73
6231	12.96
6232	11.24
6233	46.20
6234	127.88
6235	176.41
6236	2606.50
6237	245.76
6238	316.95
6239	0.00
6240	0.00
6241	0.00
6242	0.00
6243	0.00
6244	0.00
6245	1179.82
6246	4049.22
6247	540.00
6248	355.94
6249	245.10
6250	231.21
6251	187.41
6252	132.51
6253	134.86
6254	153.41
6255	209.31
6256	288.94
6257	398.25
6258	479.78
6259	514.94
6260	3883.44
6261	619.10
6262	676.15
6263	0.00
6264	0.00
6265	0.00
6266	0.00
6267	0.00
6268	0.00
6269	3452.41
6270	5922.25
6271	1437.69
6272	922.99
6273	394.81
6274	206.79
6275	99.81
6276	44.14
6277	24.22
6278	15.10
6279	10.10
6280	10.54
6281	23.80
6282	99.66
6283	241.68
6284	3660.82
6285	360.09
6286	434.53
6287	0.00
6288	0.00
6289	0.00
6290	0.00
6291	0.00
6292	0.00
6293	2514.66
6294	5438.27
6295	1038.72
6296	645.14
6297	315.86
6298	110.43
6299	67.99
6300	63.99
6301	44.40
6302	39.22
6303	42.33
6304	86.13
6305	229.24
6306	376.09
6307	454.18
6308	4175.12
6309	636.77
6310	711.77
6311	0.00
6312	0.00
6313	0.00
6314	0.00
6315	0.00
6316	0.00
6317	3822.58
6318	6704.11
6319	1908.53
6320	1324.24
6321	968.11
6322	688.19
6323	453.04
6324	380.95
6325	459.41
6326	504.25
6327	222.73
6328	348.49
6329	711.95
6330	1102.78
6331	1768.17
6332	6466.30
6333	2041.27
6334	2009.42
6335	0.00
6336	0.00
6337	0.00
6338	5.73
6339	38.10
6340	60.86
6341	9095.90
6342	11090.53
6343	5648.21
6344	4320.13
6345	2178.79
6346	1238.57
6347	688.89
6348	390.73
6349	226.84
6350	259.95
6351	601.66
6352	1256.95
6353	2205.49
6354	2662.02
6355	2726.11
6356	7276.66
6357	3247.32
6358	3765.54
6359	40.69
6360	97.26
6361	118.58
6362	144.47
6363	168.27
6364	191.05
6365	13819.89
6366	15267.82
6367	10216.87
6368	10018.01
6369	9632.02
6370	8353.52
6371	8178.97
6372	8333.71
6373	6323.60
6374	5973.56
6375	5727.28
6376	8231.21
6377	11658.42
6378	12616.75
6379	13707.68
6380	17259.35
6381	11656.09
6382	12977.85
6383	1158.46
6384	1269.97
6385	1297.44
6386	1301.91
6387	1432.93
6388	1590.97
6389	30695.11
6390	25867.09
6391	14878.31
6392	10504.71
6393	8314.74
6394	6804.41
6395	5744.18
6396	4222.94
6397	1480.69
6398	746.36
6399	912.76
6400	1465.33
6401	3862.38
6402	5313.84
6403	6550.08
6404	11722.73
6405	7037.56
6406	8125.60
6407	735.33
6408	918.44
6409	1044.85
6410	1109.53
6411	1162.73
6412	1217.77
6413	23654.82
6414	21345.19
6415	15069.55
6416	13678.60
6417	11500.45
6418	7929.00
6419	5468.92
6420	3255.88
6421	1722.87
6422	987.30
6423	889.44
6424	1993.66
6425	4447.14
6426	5691.70
6427	6761.44
6428	11544.24
6429	6761.70
6430	7639.23
6431	789.20
6432	1058.25
6433	1229.83
6434	1338.31
6435	1335.86
6436	1293.42
6437	24181.24
6438	20534.78
6439	14316.62
6440	13844.38
6441	12552.06
6442	10457.54
6443	8186.30
6444	4784.26
6445	1196.20
6446	549.29
6447	703.41
6448	1161.32
6449	2283.38
6450	3873.06
6451	4743.92
6452	9841.31
6453	5696.01
6454	7013.37
6455	891.08
6456	933.87
6457	965.81
6458	1043.75
6459	1045.95
6460	1020.15
6461	17811.98
6462	16575.91
6463	10093.33
6464	7907.70
6465	4482.72
6466	2554.05
6467	1690.04
6468	1114.52
6469	552.36
6470	318.46
6471	378.51
6472	878.84
6473	1981.74
6474	2517.51
6475	2741.72
6476	7369.91
6477	3184.52
6478	3525.13
6479	127.98
6480	231.51
6481	326.48
6482	399.32
6483	467.47
6484	564.37
6485	12348.50
6486	13040.51
6487	5604.49
6488	3030.13
6489	1812.38
6490	877.65
6491	366.59
6492	164.12
6493	103.07
6494	81.88
6495	71.13
6496	73.35
6497	203.60
6498	529.66
6499	865.96
6500	5735.02
6501	1811.25
6502	2193.13
6503	14.02
6504	78.12
6505	152.33
6506	227.74
6507	319.81
6508	454.13
6509	12361.33
6510	13804.34
6511	6443.88
6512	4960.97
6513	1593.34
6514	533.52
6515	190.85
6516	88.67
6517	49.73
6518	28.65
6519	24.81
6520	34.19
6521	88.11
6522	270.88
6523	534.26
6524	5061.78
6525	827.88
6526	1022.76
6527	0.00
6528	0.00
6529	0.00
6530	0.00
6531	2.56
6532	25.74
6533	3517.75
6534	6723.67
6535	1942.46
6536	1420.07
6537	969.93
6538	611.16
6539	235.57
6540	108.47
6541	60.39
6542	39.71
6543	23.03
6544	25.93
6545	84.08
6546	344.39
6547	633.61
6548	5334.48
6549	1312.93
6550	1612.21
6551	6.99
6552	37.01
6553	57.26
6554	72.67
6555	73.94
6556	79.33
6557	3615.28
6558	6704.14
6559	1477.61
6560	1546.66
6561	1499.70
6562	1230.70
6563	928.74
6564	613.80
6565	362.18
6566	119.23
6567	82.32
6568	169.09
6569	426.93
6570	610.28
6571	728.34
6572	5206.94
6573	886.96
6574	1032.56
6575	0.00
6576	0.00
6577	7.61
6578	40.86
6579	53.90
6580	68.84
6581	4425.22
6582	7225.03
6583	1503.72
6584	710.66
6585	313.71
6586	245.41
6587	92.25
6588	28.03
6589	9.59
6590	0.13
6591	0.00
6592	0.00
6593	0.00
6594	0.00
6595	0.00
6596	4196.07
6597	0.07
6598	5.82
6599	0.00
6600	0.00
6601	0.00
6602	0.00
6603	0.00
6604	0.00
6605	258.67
6606	4451.99
6607	103.19
6608	132.01
6609	142.38
6610	117.19
6611	110.87
6612	61.23
6613	42.70
6614	36.16
6615	35.64
6616	40.07
6617	104.58
6618	173.06
6619	212.06
6620	4549.25
6621	318.85
6622	400.22
6623	0.00
6624	0.00
6625	0.00
6626	0.00
6627	0.00
6628	0.00
6629	2086.70
6630	5874.60
6631	1112.91
6632	589.00
6633	197.75
6634	104.81
6635	55.48
6636	35.31
6637	32.13
6638	30.29
6639	23.77
6640	26.79
6641	53.80
6642	127.81
6643	273.97
6644	4654.06
6645	655.76
6646	989.41
6647	0.00
6648	0.00
6649	3.80
6650	45.64
6651	66.38
6652	79.92
6653	6306.53
6654	8994.54
6655	4116.09
6656	3327.47
6657	3011.73
6658	2952.07
6659	2922.26
6660	2633.78
6661	2660.80
6662	3426.40
6663	3882.87
6664	4922.41
6665	6021.46
6666	5833.56
6667	6150.54
6668	10721.41
6669	5735.82
6670	6005.37
6671	271.64
6672	387.52
6673	517.94
6674	653.63
6675	813.08
6676	875.18
6677	21922.24
6678	21112.89
6679	15767.35
6680	14731.72
6681	11490.52
6682	10072.87
6683	9321.36
6684	11210.14
6685	11365.36
6686	12364.75
6687	12623.67
6688	15660.32
6689	17557.80
6690	16475.23
6691	14051.99
6692	18028.05
6693	12433.25
6694	12472.22
6695	1286.57
6696	1364.47
6697	1384.17
6698	1378.08
6699	1373.45
6700	1411.55
6701	27924.41
6702	23772.18
6703	17100.34
6704	15405.87
6705	14173.24
6706	12628.71
6707	11732.86
6708	11769.49
6709	11865.20
6710	12964.44
6711	11607.17
6712	12970.99
6713	13667.87
6714	13166.76
6715	12817.22
6716	16935.70
6717	12128.15
6718	13696.24
6719	1401.58
6720	1494.56
6721	1499.45
6722	1440.28
6723	1418.76
6724	1464.11
6725	28456.60
6726	23696.58
6727	17579.53
6728	14295.69
6729	11223.13
6730	9106.42
6731	7182.67
6732	6053.21
6733	5148.65
6734	5172.63
6735	5241.77
6736	7524.05
6737	9306.63
6738	8343.85
6739	7786.96
6740	12206.50
6741	7128.18
6742	7503.31
6743	759.31
6744	875.75
6745	950.52
6746	1036.60
6747	1140.05
6748	1203.82
6749	22878.22
6750	19917.21
6751	12461.96
6752	9535.20
6753	7734.09
6754	6251.26
6755	3701.29
6756	2277.25
6757	1455.67
6758	1865.40
6759	2153.95
6760	3706.25
6761	5619.05
6762	5701.87
6763	5867.66
6764	10262.12
6765	6120.68
6766	7010.31
6767	775.44
6768	934.38
6769	916.15
6770	988.05
6771	1100.17
6772	1177.87
6773	21796.58
6774	19455.21
6775	14364.34
6776	13602.63
6777	12974.80
6778	11629.74
6779	10485.26
6780	9458.07
6781	8191.42
6782	6046.89
6783	5328.47
6784	7790.15
6785	9416.39
6786	7964.30
6787	7365.45
6788	11538.86
6789	7022.72
6790	7659.25
6791	768.18
6792	874.36
6793	969.59
6794	1035.35
6795	1123.88
6796	1228.00
6797	22904.43
6798	19196.32
6799	13264.66
6800	12354.97
6801	11393.08
6802	10117.32
6803	9381.54
6804	8960.70
6805	8785.72
6806	9135.28
6807	9470.71
6808	10702.63
6809	11274.95
6810	9827.75
6811	8225.69
6812	12747.30
6813	7802.69
6814	8132.81
6815	791.42
6816	948.26
6817	1068.87
6818	1141.51
6819	1213.95
6820	1264.07
6821	24183.42
6822	19904.94
6823	11190.83
6824	8229.01
6825	7582.38
6826	7290.91
6827	5651.20
6828	6733.87
6829	5106.74
6830	3644.08
6831	6693.61
6832	9444.38
6833	13230.92
6834	12079.18
6835	10415.05
6836	14718.64
6837	9697.26
6838	10655.63
6839	1126.78
6840	1148.78
6841	1173.18
6842	1273.18
6843	1350.60
6844	1357.24
6845	25061.94
6846	20920.61
6847	13295.07
6848	10709.74
6849	6663.72
6850	4727.37
6851	3380.61
6852	2850.76
6853	1814.43
6854	1916.46
6855	3458.54
6856	5864.54
6857	7438.25
6858	7782.04
6859	7947.26
6860	12194.13
6861	7494.90
6862	8687.19
6863	889.36
6864	1058.04
6865	1177.31
6866	1272.05
6867	1362.19
6868	1461.82
6869	27875.48
6870	23124.87
6871	15283.81
6872	11431.75
6873	8777.80
6874	6562.32
6875	6469.55
6876	6543.73
6877	4336.53
6878	3831.73
6879	3937.57
6880	4557.77
6881	5064.98
6882	5287.78
6883	4960.45
6884	9023.71
6885	4373.18
6886	5183.16
6887	333.41
6888	494.15
6889	582.32
6890	745.25
6891	918.70
6892	1044.82
6893	20583.73
6894	19346.22
6895	12797.53
6896	8005.94
6897	5263.24
6898	3220.51
6899	1662.62
6900	917.26
6901	759.43
6902	860.40
6903	1095.94
6904	2603.04
6905	4334.87
6906	4673.17
6907	5433.65
6908	10901.02
6909	6799.56
6910	7443.45
6911	793.89
6912	1105.58
6913	1324.70
6914	1412.47
6915	1418.13
6916	1458.05
6917	27976.09
6918	23969.72
6919	14569.92
6920	10516.50
6921	7832.68
6922	6028.84
6923	4270.81
6924	2316.43
6925	990.76
6926	930.66
6927	1505.13
6928	4058.04
6929	5511.72
6930	5027.22
6931	5250.03
6932	9507.94
6933	4698.13
6934	4673.06
6935	220.63
6936	315.86
6937	367.91
6938	414.52
6939	424.99
6940	452.35
6941	11280.91
6942	12754.97
6943	6603.09
6944	4798.96
6945	3574.16
6946	2763.16
6947	2027.87
6948	1713.18
6949	944.75
6950	566.74
6951	1184.48
6952	2226.12
6953	2495.11
6954	2646.00
6955	4183.86
6956	9386.09
6957	4778.85
6958	5690.18
6959	421.62
6960	705.89
6961	810.18
6962	866.20
6963	856.21
6964	930.97
6965	18701.99
6966	18877.45
6967	12154.91
6968	8190.68
6969	6300.66
6970	5164.15
6971	4305.89
6972	2856.49
6973	1602.38
6974	1272.06
6975	1700.17
6976	4029.38
6977	8188.59
6978	8565.50
6979	8366.18
6980	13653.76
6981	9684.51
6982	12646.96
6983	1444.80
6984	1642.76
6985	1846.65
6986	1991.91
6987	2078.16
6988	2138.55
6989	36371.24
6990	30702.06
6991	19807.56
6992	14637.96
6993	10011.67
6994	9120.09
6995	7627.70
6996	5353.87
6997	3377.21
6998	2336.51
6999	2509.63
7000	6331.42
7001	11099.65
7002	10792.97
7003	10431.74
7004	14821.73
7005	9812.47
7006	11366.52
7007	1240.79
7008	1452.69
7009	1622.72
7010	1749.61
7011	1791.57
7012	1877.32
7013	33337.74
7014	28625.25
7015	18894.06
7016	15293.92
7017	14422.32
7018	12714.91
7019	11575.97
7020	10064.41
7021	5549.69
7022	3277.68
7023	3744.51
7024	7883.29
7025	12491.24
7026	14956.72
7027	14425.39
7028	19750.76
7029	16091.48
7030	17799.21
7031	1915.90
7032	1979.38
7033	1941.27
7034	1948.83
7035	1955.03
7036	1955.13
7037	34392.85
7038	28683.11
7039	21930.20
7040	19393.04
7041	15574.32
7042	12832.74
7043	10438.55
7044	7847.93
7045	7539.09
7046	8050.52
7047	6661.69
7048	8781.12
7049	10328.87
7050	10003.65
7051	9842.56
7052	14286.33
7053	8851.08
7054	9876.47
7055	1021.03
7056	1108.01
7057	1164.05
7058	1177.39
7059	1209.99
7060	1233.45
7061	23391.08
7062	20762.53
7063	14252.52
7064	11529.94
7065	9511.62
7066	8238.94
7067	6705.61
7068	5491.15
7069	7122.29
7070	8674.01
7071	8101.39
7072	8741.01
7073	8860.59
7074	7405.36
7075	6985.75
7076	10992.02
7077	5890.37
7078	6266.15
7079	587.58
7080	786.65
7081	917.70
7082	911.75
7083	919.72
7084	1019.15
7085	20068.01
7086	17899.03
7087	10353.07
7088	7702.17
7089	5647.28
7090	4945.62
7091	4652.33
7092	3809.20
7093	2635.38
7094	2553.52
7095	3271.22
7096	5329.07
7097	6591.54
7098	6110.68
7099	5621.94
7100	9725.42
7101	5080.89
7102	5159.42
7103	335.12
7104	531.42
7105	536.82
7106	531.45
7107	572.52
7108	641.09
7109	14269.17
7110	14652.87
7111	7153.82
7112	5505.24
7113	4108.30
7114	2880.11
7115	2160.24
7116	1386.87
7117	1242.82
7118	2944.47
7119	4445.05
7120	6789.34
7121	7882.63
7122	6825.91
7123	7219.95
7124	11929.73
7125	7277.78
7126	8309.71
7127	703.74
7128	757.65
7129	764.66
7130	676.30
7131	607.20
7132	657.40
7133	16574.37
7134	16700.69
7135	9908.85
7136	8057.77
7137	6245.58
7138	6188.29
7139	6116.23
7140	4635.75
7141	3226.17
7142	2804.04
7143	2938.62
7144	6545.16
7145	8083.34
7146	7485.34
7147	7311.86
7148	11062.52
7149	7324.98
7150	9283.80
7151	1027.88
7152	1270.73
7153	1421.17
7154	1423.83
7155	1480.83
7156	1765.44
7157	31373.37
7158	25532.32
7159	17131.64
7160	13078.05
7161	9248.35
7162	9216.74
7163	9206.51
7164	9010.27
7165	8486.53
7166	9299.56
7167	13811.01
7168	16807.05
7169	16270.47
7170	14024.27
7171	13286.57
7172	19200.57
7173	14987.05
7174	15421.76
7175	1604.38
7176	1856.71
7177	1923.87
7178	2069.16
7179	2321.67
7180	2399.44
7181	38882.40
7182	33198.79
7183	24631.89
7184	24343.06
7185	22022.49
7186	21384.88
7187	19666.87
7188	17799.58
7189	16258.20
7190	15415.31
7191	13901.19
7192	14491.79
7193	14659.27
7194	13872.82
7195	12204.91
7196	16970.24
7197	11376.21
7198	11702.45
7199	1070.46
7200	1108.99
7201	1104.47
7202	1140.70
7203	1222.28
7204	1253.66
7205	24822.15
7206	21371.02
7207	15719.58
7208	12604.52
7209	10833.26
7210	9552.30
7211	8157.87
7212	7779.75
7213	8561.23
7214	7588.38
7215	7425.99
7216	10145.11
7217	10500.53
7218	8898.86
7219	8419.48
7220	12581.69
7221	7843.27
7222	11069.85
7223	999.22
7224	914.37
7225	1025.37
7226	1100.54
7227	1094.71
7228	1121.62
7229	22897.25
7230	20097.10
7231	14266.05
7232	14268.03
7233	12459.01
7234	9685.71
7235	8200.94
7236	6941.44
7237	4694.11
7238	3807.92
7239	5264.45
7240	12507.32
7241	15977.29
7242	13469.47
7243	12485.20
7244	16814.11
7245	12933.12
7246	14559.43
7247	1790.83
7248	1970.20
7249	1877.38
7250	1944.46
7251	2132.23
7252	2168.71
7253	36888.14
7254	30112.00
7255	23824.43
7256	24073.63
7257	24466.79
7258	21641.91
7259	16955.18
7260	17173.17
7261	15720.45
7262	15783.69
7263	18190.94
7264	21133.23
7265	20971.03
7266	19236.42
7267	18137.77
7268	22974.59
7269	16679.62
7270	17466.64
7271	1725.03
7272	1986.46
7273	2129.45
7274	2267.25
7275	2402.90
7276	2473.58
7277	41590.47
7278	36323.84
7279	29459.24
7280	25503.41
7281	21810.94
7282	20624.37
7283	17908.09
7284	14888.96
7285	13955.33
7286	14879.20
7287	18249.10
7288	20381.33
7289	21294.25
7290	20442.30
7291	18212.68
7292	22716.31
7293	16741.97
7294	17317.09
7295	1570.76
7296	1482.85
7297	1516.64
7298	1559.37
7299	1618.13
7300	1677.42
7301	33335.72
7302	28081.47
7303	21209.73
7304	18471.96
7305	16625.58
7306	14919.14
7307	13718.50
7308	14813.57
7309	15338.08
7310	14534.34
7311	15605.46
7312	16473.76
7313	16514.32
7314	14787.75
7315	12085.35
7316	16339.25
7317	11557.35
7318	13346.82
7319	1256.63
7320	1380.19
7321	1518.78
7322	1639.75
7323	1666.28
7324	1712.46
7325	32415.84
7326	25199.37
7327	18351.30
7328	15564.08
7329	13895.82
7330	12653.45
7331	11222.09
7332	8989.50
7333	8911.10
7334	10684.50
7335	13020.17
7336	15114.88
7337	15397.88
7338	13092.51
7339	11264.15
7340	17265.52
7341	13482.71
7342	16544.17
7343	1722.21
7344	1878.67
7345	1937.28
7346	1928.27
7347	1894.27
7348	1894.89
7349	36565.37
7350	30734.36
7351	23481.11
7352	19306.18
7353	13996.48
7354	11787.25
7355	9936.54
7356	8597.67
7357	6634.41
7358	6257.43
7359	5536.11
7360	9421.56
7361	10996.98
7362	9658.18
7363	8211.83
7364	12502.87
7365	8194.67
7366	8800.54
7367	815.70
7368	1016.60
7369	1164.14
7370	1258.96
7371	1404.12
7372	1557.20
7373	29465.01
7374	24415.46
7375	18355.79
7376	13881.52
7377	11372.18
7378	11413.24
7379	11163.49
7380	10627.85
7381	10520.00
7382	11148.16
7383	10719.56
7384	11924.69
7385	11839.59
7386	11712.36
7387	10930.43
7388	15840.83
7389	10967.05
7390	12616.88
7391	1244.36
7392	1367.81
7393	1477.77
7394	1555.45
7395	1562.63
7396	1580.69
7397	31137.06
7398	25695.44
7399	18344.31
7400	13492.52
7401	10716.60
7402	9043.55
7403	8358.69
7404	7127.52
7405	4622.16
7406	5609.84
7407	7247.96
7408	10878.62
7409	13298.18
7410	12447.18
7411	12178.41
7412	16389.62
7413	11772.04
7414	15706.46
7415	1661.19
7416	1678.76
7417	1723.38
7418	1808.15
7419	1919.58
7420	1983.25
7421	36833.98
7422	30995.74
7423	24626.45
7424	21140.98
7425	16827.98
7426	15410.86
7427	14596.88
7428	13311.64
7429	12775.90
7430	12957.79
7431	14312.62
7432	16444.58
7433	18485.31
7434	17737.52
7435	16164.11
7436	21658.13
7437	16843.32
7438	19132.58
7439	1840.22
7440	1922.94
7441	1969.22
7442	1971.98
7443	2006.47
7444	2055.08
7445	37308.45
7446	30208.46
7447	22766.82
7448	21011.30
7449	18983.41
7450	16802.87
7451	15397.12
7452	12817.44
7453	14059.77
7454	15789.55
7455	17398.52
7456	18281.07
7457	17832.47
7458	15762.64
7459	13921.89
7460	19244.24
7461	14575.53
7462	16182.04
7463	1423.26
7464	1484.67
7465	1538.69
7466	1545.13
7467	1534.42
7468	1533.96
7469	30980.00
7470	25898.65
7471	20225.81
7472	16765.21
7473	14028.55
7474	12235.82
7475	11160.09
7476	10163.48
7477	9884.28
7478	10349.20
7479	11499.89
7480	14587.36
7481	15576.53
7482	13248.88
7483	11432.61
7484	16177.21
7485	10850.66
7486	12115.60
7487	1116.95
7488	1239.86
7489	1341.80
7490	1456.44
7491	1503.67
7492	1500.62
7493	29615.53
7494	24702.87
7495	18888.44
7496	16130.55
7497	14562.30
7498	13600.40
7499	12323.76
7500	11544.54
7501	11804.94
7502	12438.91
7503	13648.27
7504	14680.37
7505	14593.36
7506	12488.98
7507	12286.78
7508	18815.55
7509	14105.53
7510	15821.54
7511	1481.97
7512	1618.44
7513	1655.98
7514	1674.55
7515	1695.90
7516	1697.43
7517	32416.80
7518	26846.77
7519	21059.11
7520	18929.34
7521	13322.05
7522	11390.86
7523	10385.73
7524	11265.50
7525	7857.22
7526	9183.34
7527	11275.36
7528	15554.96
7529	15962.58
7530	15710.85
7531	14420.23
7532	20511.64
7533	16284.48
7534	17666.22
7535	1642.31
7536	1647.00
7537	1610.61
7538	1570.37
7539	1567.88
7540	1583.40
7541	31199.31
7542	26102.55
7543	20815.98
7544	18080.82
7545	14790.53
7546	11975.52
7547	9142.99
7548	7945.66
7549	7257.40
7550	7312.39
7551	7460.16
7552	9005.94
7553	9025.71
7554	8936.30
7555	8643.70
7556	13316.36
7557	8577.21
7558	9295.51
7559	949.74
7560	1115.96
7561	1159.85
7562	1239.37
7563	1288.80
7564	1301.86
7565	27576.75
7566	23041.56
7567	16221.84
7568	13661.84
7569	11043.61
7570	7918.77
7571	6207.06
7572	4787.59
7573	3019.48
7574	2839.93
7575	5871.90
7576	11637.03
7577	14041.32
7578	13571.84
7579	13009.53
7580	17455.78
7581	12997.47
7582	15370.25
